id,marque,modele,titre,prix,cote_argus,km,annee,ville,distance,url,img_url,options,carburant,boite,couleur,chevaux,status,source,temps,lien_annonce,description,date_scrape
lbc-3112269527,Renault,Kangoo,Kangoo,3000,3300,202000km,2005,Fourmies,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/41/9a/6d/419a6def1126b6c369276c7b7a1d4ffa91d5d77b.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,5h,https://www.leboncoin.fr/ad/voitures/3112269527,"Vend kangoo  85cv DCI Démarreur, alternateur ,bougie de préchauffages, cardan , pneus, batterie neufs Contrôle technique sera effectué le jour de la vente  0631304314",2025-12-14
lbc-3112269456,Renault,Autres,Renault Master Minibus 9 places,5250,5775,215000km,2002,Caen,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/7e/be/8b/7ebe8b31394a7dfe0d2f6f36ea5a9089554764c0.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,17h,https://www.leboncoin.fr/ad/voitures/3112269456,"Je vends mon Renault Master Minibus de 2002, - Marque : Renault - Modèle : Master - Année : 2002 - Kilométrage : 215 000 km - Motorisation : 2.2 dCi 90 ch - Carburant : Diesel - Boîte de vitesses : Manuelle - Nombre de places : 9 - Nombre de portes : 5 - Crit'Air : 4 - Contrôle technique : Valide jusqu'en 05/2027 - Toutes les factures d'entretien depuis l'origine",2025-12-14
lbc-3112269418,Renault,Megane,À vendre Mégane break,3000,3300,215289km,2007,Saintes,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/f0/10/bb/f010bb226139dc564e53e8fe5793fee0c774ddcd.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,7h,https://www.leboncoin.fr/ad/voitures/3112269418,"Véhicule très bonne état,entretenu, frais, récents, vidange tous les filtres, huile air habitacle ct ✅",2025-12-14
lbc-3112269124,Renault,Twingo,Vends Twingo III - 2021 -19000 km,9490,10439,19000km,2021,Marcoing,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/f4/1e/50/f41e503e060a81bef74fcc47ae18bc1a12fd58c8.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,4,Clean,LeBonCoin,20h,https://www.leboncoin.fr/ad/voitures/3112269124,Vends Twingo III - 2021 - 19000 km CT RAS Pneus neuf Révision faite,2025-12-14
lbc-3112269245,Renault,Scenic,Renault Scénic 2,1500,1650,266000km,2007,Grenoble,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/6c/06/6e/6c066e2ce39e82180006f8a90625f236defc1847.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,18h,https://www.leboncoin.fr/ad/voitures/3112269245,Ct ok carte grise ok,2025-12-14
lbc-3112269157,Renault,Autres,Grand senic 4 tout option,14000,15400,148000km,2017,Barlin,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/71/b1/fc/71b1fc78509e17a1db8ff3a81ea0e9dcff49580e.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3112269157,Vent grand senic 7 places 160 chevaux tout option,2025-12-14
lbc-3112269093,Renault,Clio,Clio diesel,5300,5830,172000km,2012,Lavardac,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/22/a3/39/22a339617479d7e3aef0635189ca496d54cfcb1b.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,4,Clean,LeBonCoin,4h,https://www.leboncoin.fr/ad/voitures/3112269093,"Clio diesel climatisation.gps radio vitre électrique direction assistée régulateur de vitesse limiteur de vitesse,antibrouillards gente alliage.attache remorque.",2025-12-14
lbc-3112268732,Renault,Clio,Renault Clio 4 5 places,4190,4609,167000km,2013,Bordeaux,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/db/b2/b2/dbb2b27db2690e00570a328a7518500ac0911a4e.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,4,Clean,LeBonCoin,11h,https://www.leboncoin.fr/ad/voitures/3112268732,"🚗 Renault Clio 4 – Essence – Blanc  À vendre Renault Clio 4 essence, en excellent état général. Voiture très bien entretenue, fiable et agréable à conduire.  🔹 Kilométrage : 164 000 km 🔹 Carburant : Essence 🔹 Couleur : Blanc  ✅ Mécanique impeccable • Distribution refaite il y a seulement 200 km • Embrayage neuf • 4 pneus neufs • Aucun frais à prévoir • Démarre au quart de tour, roule 10/10  ✅ Administratif OK • Carte grise OK • Contrôle technique OK • Tous les papiers à jour  ✨ Carrosserie très propre, intérieur soigné Voiture saine, prête à prendre la route immédiatement.",2025-12-14
lbc-3112286201,Renault,Clio,Clio 3 | 1.2 | 16V | 75 chv | année 2007,2700,2970,207000km,2007,Lyon,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/72/b0/8d/72b08dd105176d866e873d06f8bd26adf0908c18.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,5,Clean,LeBonCoin,24h,https://www.leboncoin.fr/ad/voitures/3112286201,"Je vend cette Renault clio 3 équiper du moteur 1.2 avec 75 chv et 5 cv. Mise en circulation en 2007, elle a actuellement 207 000km au compteur certifié ✅. Crit’air 2 avec pour finition : authentique, phase 1.  La carte grise est à mon nom✅, contrôle technique Ok✅ +6 mois mais sera repassée pour la vente.  Le véhicule est en très bon état, il roule à la perfection et aucun frais n’est à prévoir, les gros entretiens ont déjà été effectués.  Frais très récents :  - 4 pneus neufs - Batterie neuve sous garantie  - Disques et plaquettes de freins avant - Vidange avec changement du filtre à huile et filtre à air. - Kit distribution complets  L’HISTOVEC et le certificat de non-gage sont disponibles. 🫡  Pour toutes autres infos, n’hésitez pas à me contacter par message ou sur mon numéro de téléphon",2025-12-14
lbc-3112286084,Renault,Clio,Clio 3 (description),2200,2420,195000km,2007,Avignon,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/e0/9f/4d/e09f4de8fa89172258ef9aca3dde3b135729951e.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,4,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3112286084,"Moteur à prévoir, pour cause bielle moteur.   Voiture qui roule mais moteur qui commence à être endommagé.",2025-12-14
lbc-3112285811,Renault,Talisman,Renault talisman limited edition,10500,11550,110000km,2018,Cucq,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/02/a5/d7/02a5d770047006612e2fec7b65302214532ccda1.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,21h,https://www.leboncoin.fr/ad/voitures/3112285811,"Je mets en vente une Renault Talisman Édition Limited, véhicule élégant, confortable, fiable et bien équipé.  1.6 dCi 130 chevaux Chaîne de distribution 110 000 km 2 clés disponibles Première main  Entretien irréprochable Entretien toujours effectué en garage Carnet d’entretien complet + factures disponibles  Frais récents (moins d’un an) : Vidange moteur Filtres Filtre à gasoil Vidange du liquide de refroidissement Courroie d’accessoire  État du véhicule Véhicule très propre Quelques traces minimes d’usure sur la carrosserie Intérieur soigné  Équipements & options – Édition Limited Caméra de recul Radars de stationnement avant / arrière / latéraux Écran multimédia avec GPS Sièges massant Régulateur de vitesse Modes de conduite : Eco / Normal / Sport Affichage de la pression des pneus  Voi",2025-12-14
lbc-3110398205,Renault,Autres,"Renault Grand Scenic 1.7 Dci 150 BOSE 7places, Caméra de recul, Car Air Play, Siège Massant, Historique d'entretien Renault...",12950,14245,147500km,2019,Arnouville,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/49/63/44/496344936feaa13fcbc5adc324d415a488192a64.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,4h,https://www.leboncoin.fr/ad/voitures/3110398205,Renault Grand Scénic Intens BOSE -2019 – Full Options  *Historique d'entretien Renault*  🌟 Équipements & Options :  Confort & intérieur • Sièges massants • Sièges chauffants • Sellerie cuir / mixte • Climatisation automatique bi-zone • Toit panoramique  Multimédia & affichage • Grand Écran tactile centrale  • GPS intégré • Bluetooth / USB / Apple CarPlay / Android Auto  Aides à la conduite & sécurité • Caméra de recul • Radars de stationnement avant et arrière • Régulateur / limiteur de vitesse adaptatif • Avertisseur d’angle mort • Alerte franchissement de ligne • Aide au maintien dans la voie  Extérieur & style • Jantes alliage • Vitres arrière surteintées • Rétroviseurs rabattables électriquement,2025-12-14
lbc-3112285084,Renault,Scenic,Renault senic 1L5 DCI,2490,2739,270000km,2012,Aulnay-sous-Bois,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/a6/49/e1/a649e131ed6a1e219f44cf9b5f8b273d47b5ad1c.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,17h,https://www.leboncoin.fr/ad/voitures/3112285084,Je vends mon Renault Scénic 1.5 dCi 110ch FAP Dynamique de 2012 avec 270 000 km au compteur. - Marque : Renault - Modèle : Scénic - Année : 2012 - Kilométrage : 270 000 km - Motorisation : 1.5 dCi 110ch - Carburant : Diesel - Boîte de vitesses : Manuelle - Finition : Dynamique - Nombre de portes : 5 - Nombre de sièges : 5 - Puissance fiscale : 6 CV - Crit'Air : Non classé - Contrôle technique : Valide jusqu'en 12/2026 N'hésitez pas à me contacter pour plus d'informations ou pour convenir d'un rendez-vous.,2025-12-14
lbc-3112274711,Volkswagen,Golf,Golf V,3800,4180,184000km,2005,Belfort,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/1e/9d/c9/1e9dc9c221c2ca17230cc2b87db9268123176685.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,7,Clean,LeBonCoin,21h,https://www.leboncoin.fr/ad/voitures/3112274711,"Je vends ma Volkswagen Golf de 2005, une berline fiable. - Marque : Volkswagen - Modèle : Golf - Année : 2005 - Kilométrage : 184 000 km - Motorisation : 1.6 Essence 115 ch - Carburant : Essence - Boîte de vitesses : Manuelle - Nombre de portes : 5 - Nombre de sièges : 5 - Puissance fiscale : 7 CV N'hésitez pas à me contacter pour plus d'informations ou pour convenir d'un essai.",2025-12-14
lbc-3112274596,Volkswagen,Polo,Vente polo 5,5800,6380,175000km,2009,Féchain,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/f8/45/0f/f8450fbae1701fdab21c6c8f2e777fcc5a40975c.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,4,Clean,LeBonCoin,6h,https://www.leboncoin.fr/ad/voitures/3112274596,"Bonjour,  Je mets en vente ma Volkswagen Polo 5 1.6 TDI de 2009, affichant 175 000 km. La voiture est dans un état général très correct  Travaux récents : • Embrayage remplacé à 172 000 km • Volant moteur bi-masse remplacé en même temps Factures à l’appui Entretien : • Tous les consommables seront OK pour la vente • Véhicule bien entretenu • Toutes les factures disponible.  Équipements / Options : • Régulateur de vitesse • Limiteur de vitesse • Radar de recul • Accoudoir central Avantages : • Très bonne voiture • Idéale jeune permis • Faible consommation  Administratif : • Carte grise à mon nom • Tous les papiers sont en règle  Prix : 5800   négociable dans la limite du raisonnable.  Pour plus d’informations, merci de me contacter en message privé.",2025-12-14
lbc-2937468991,Volkswagen,Autres,Karman ghia,23000,25300,60000km,1971,Lamotte-Beuvron,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/63/9d/99/639d9986796e4668294f5a85328076097f68e2df.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,0,Clean,LeBonCoin,18h,https://www.leboncoin.fr/ad/voitures/2937468991,"Karman ghia de 1971 carte grise collection a mon nom,très bonne état, toune très bien,plus de photos sur demande",2025-12-14
lbc-3112274494,Volkswagen,Golf,Volkswagen golf 4,750,825,317580km,2002,Forbach,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/69/c1/58/69c158b271d93d1be7175e83538fb9f387f01484.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/3112274494,"A vendre gold 4 750 euros  négociable dans la limite  Rouille perforante sur l'aile avant gauche et coffre arrière a venir voir sur place, roulante mais sans ct depuis le début du mois Moteur en bon état",2025-12-14
lbc-3112274032,Volkswagen,Golf,Golf 5,2000,2200,290000km,2005,Langon,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/d0/6f/ce/d06fcef5e87e59fd30a2218cff3e88de022be289.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,2h,https://www.leboncoin.fr/ad/voitures/3112274032,"Bonjour je vends ou échange ma golf 5 2.0 140ch stage 1 180ch roule tout les jours   (À prévoir roulement avant coter conducteur les 2 pneu avant rayures sur la gauche, celle de toi agrafer support moteur   Le ct pas a jour carte grise pas a jour pas envoyé) echange",2025-12-14
lbc-3112273510,Volkswagen,Golf,"GOLF 5 GTI ""Sièges RECARO F1"" Etat neuf",16990,18689,32900km,2007,Bernay,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/af/0c/2f/af0c2f0f1fb2298eeda45141ff2fc2dc106e3d8d.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,12,Clean,LeBonCoin,13h,https://www.leboncoin.fr/ad/voitures/3112273510,"Superbe et unique GOLF V GTI de 2007 dans cette configuration avec un faible kilométrage d'origine : moins de 30.000 km. Etat neuf ""Exceptionnel"" tant à l'extérieur qu'à l'intérieur avec sièges RECARO F1 d'origine (Option à 4.000 €) siglés GTI tout en cuir comme neufs et chauffants - Sur tapis neufs siglés GTI -Jantes 18 pouces Pirelli très rares (origine de la série Golf Pirelli) refaites à neuf par professionnel (prix d'1 jante 1.000 € donc option à 4.000 €) Voiture magnifique, introuvable dans ce superbe état et cette configuration. Jamais personne n'est montée à l'arrière et le véhicule a toujours été stationné en garage avec housse intérieure de protection sur mesure qui sera remise gracieusement au nouveau propriétaire. Propriétaire de 66 ans extrêmement maniaque et exigeant. La Golf",2025-12-14
lbc-3112273136,Volkswagen,Touran,Touran,2500,2750,300km,2003,Moissac,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/7c/c6/b3/7cc6b3b2ff72c0f70154a7b0c00775f0b00954f8.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,8,Clean,LeBonCoin,5h,https://www.leboncoin.fr/ad/voitures/3112273136,"BONJOUR, J'ai le regret de vendre ma toute premier voiture car elle a trop de chevaux fi-sceau pour que l'assurance puis m'assure en tant que jeune conducteur.J'ai le dernier contrôle technique, nouvelle carte grise faite tout fonctionnelle, sauf le volant une pièce a change car le volant est dur, se débloque quand le moteur chauffe.2500 pas excessivement négociable car je me retrouverai en perte",2025-12-14
lbc-3112272917,Volkswagen,Golf,Golf 7 r-Line,8000,8800,220000km,2014,Lille,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/a7/ca/53/a7ca53520d071ae9d75040cb17ec46e03e272ff5.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,5,Clean,LeBonCoin,8h,https://www.leboncoin.fr/ad/voitures/3112272917,"Véhicule très bien entretenu, en temps et en heure. Aucun antécédent mécanique. Le véhicule roule tout le temps sur autoroute, très peu en ville d’où le kilométrage (trajet quotidien d’environ 100km). Véhicule très fiable, qualité allemande.  Motorisation : 1.6 TDI 110CV  Contrôle technique fait pour la vente.  Travaux d’entretien récents : - Vidange - Kit courroie de distribution  - Purge du liquide de frein - Batterie - Pompe additionnelle - plaquette de frein neuves  - Pneu arrière neuf  Travaux à prévoir: - embrayage usée à refaire avant 30-40 000km Possibilité de s’arranger pour que je le fasse  Extérieur :  - Pack sport Rline - éclairage full led - Rétroviseurs rabattables électriquement - Rétroviseurs électriques et dégivrants - Frein de parking électrique - Jantes alu 18""  Intérieu",2025-12-14
lbc-3112272593,Volkswagen,Autres,VOLKSWAGEN ID.3 204 ch Pro Performance,15500,17050,89000km,2021,Saint-Jeannet,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/48/97/df/4897dfd0e0eae2a642eb1a0da6833dc41266057d.jpg?rule=ad-large,Voir description,Électrique,Automatique,N/C,5,Clean,LeBonCoin,5h,https://www.leboncoin.fr/ad/voitures/3112272593,"VOLKSWAGEN ID.3 204 ch Pro Performance ,  berline, noire/gris foncé, 5 cv, 5 portes, première mise en circulation le 24/12/2021  5 places, couleur intérieur noir  Options: Volant chauffant Siège chauffant Régulateur adaptatif  Feux auto  Ciel de toit noir  Ecran tactile CarPlay filaire et sans fil  Recharge induction  Et d’autres encore   Côté entre 18000 et 22000€ selon km  Prix de vente : 15500€  CT visible sur l’annonce",2025-12-14
lbc-3112272211,Volkswagen,Tiguan,Tiguan 2L TDI 140ch,3990,4389,275000km,2008,Saint-Paul,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/3b/53/91/3b5391ac77aca3a6ad292ee020eb011c875f0a2a.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,9,Clean,LeBonCoin,8h,https://www.leboncoin.fr/ad/voitures/3112272211,"Je vends mon Volkswagen Tiguan de 2008, un SUV confortable  - Marque : Volkswagen - Modèle : Tiguan - Année : 2008 - Kilométrage : 275 000 km - Motorisation : 2.0 TDI 140 ch - Carburant : Diesel - Boîte de vitesses : Manuelle - Nombre de portes : 5 - Nombre de sièges : 5 - Puissance fiscale : 9 CV - Contrôle technique : Valide jusqu'en 07/2027 - Couleur : Bleu N'hésitez pas à me contacter pour plus d'informations ou pour convenir d'un essai.",2025-12-14
lbc-3112271963,Volkswagen,Golf,Wv Golf 5,1500,1650,203000km,2006,Carvin,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/95/fe/3a/95fe3a337d4574a8c667492b10ad62a07c110fe6.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/3112271963,"Je vends ma Volkswagen Golf Carat de 2006, une berline diesel fiable et économique. - Marque : Volkswagen - Modèle : Golf - Année : 2006 - Kilométrage : 203 000 km - Motorisation : 1.9 TDI 105 ch - Carburant : Diesel - Finition : Carat - Boîte de vitesses : Manuelle - Nombre de portes : 3 - Nombre de sièges : 5 - Puissance fiscale : 6 CV Quelque frais à prévoir, (+- 250€)  CT passé en janvier dernier Beaucoup de frais déjà effectué  Possibilité d'échange de préférence contre une 5portes  N'hésitez pas à me contacter pour plus d'informations ou pour convenir d'un rendez-vous.",2025-12-14
